transaction_id,store_id,store_region,loyalty_flag,payment_type,total_quantity,distinct_products,transaction_value
TXN-0000398,ST-BRA-001,Central,Y,Debit,3,2,17.34
TXN-0000399,ST-HAM-001,Central,N,Debit,5,3,68.25
TXN-0000400,ST-HAM-001,Central,Y,Debit,8,6,90.79
TXN-0000401,ST-HAM-001,Central,Y,Debit,3,3,28.66
TXN-0000402,ST-HAM-001,Central,Y,Credit,3,2,31.06
TXN-0000403,ST-HAM-001,Central,N,Debit,10,6,110.59
TXN-0000404,ST-HAM-001,Central,Y,Mobile,10,7,97.15
TXN-0000405,ST-HAM-001,Central,N,Mobile,3,3,40.06
TXN-0000406,ST-HAM-001,Central,Y,Debit,1,1,12.93
TXN-0000407,ST-HAM-001,Central,Y,Debit,4,3,28.82
TXN-0000408,ST-HAM-001,Central,Y,Credit,2,2,17.84
TXN-0000409,ST-KIT-001,Central,N,Cash,6,5,22.87
TXN-0000410,ST-KIT-001,Central,N,Credit,4,4,36.82
TXN-0000411,ST-KIT-001,Central,Y,Mobile,2,2,15.01
TXN-0000412,ST-KIT-001,Central,N,Credit,4,3,33.96
TXN-0000413,ST-KIT-001,Central,N,Debit,2,2,12.62
TXN-0000414,ST-KIT-001,Central,N,Debit,3,3,31.63
TXN-0000415,ST-KIT-001,Central,N,Credit,3,3,40.21
TXN-0000416,ST-KIT-001,Central,N,Cash,5,4,21.95
TXN-0000417,ST-KIT-001,Central,Y,Credit,5,3,41.72
TXN-0000418,ST-KIT-001,Central,Y,Debit,4,3,50.39
TXN-0000419,ST-KIT-001,Central,Y,Credit,2,1,25.46
TXN-0000420,ST-KIT-001,Central,Y,Credit,3,3,35.53
TXN-0000421,ST-KIT-001,Central,Y,Mobile,1,1,17.20
TXN-0000422,ST-KIT-001,Central,Y,Debit,9,5,61.53
TXN-0000423,ST-LON-001,Central,Y,Debit,2,2,30.58
TXN-0000424,ST-LON-001,Central,Y,Credit,5,4,53.75
TXN-0000425,ST-LON-001,Central,Y,Debit,1,1,8.43
TXN-0000426,ST-LON-001,Central,Y,Debit,4,2,16.64
TXN-0000427,ST-LON-001,Central,Y,Credit,4,3,29.15
TXN-0000428,ST-LON-001,Central,N,Debit,4,3,44.32
TXN-0000429,ST-LON-001,Central,Y,Credit,6,4,52.00
TXN-0000430,ST-OTT-001,Eastern,Y,Debit,3,3,21.04
TXN-0000431,ST-OTT-001,Eastern,Y,Debit,3,3,29.08
TXN-0000432,ST-OTT-001,Eastern,N,Cash,4,3,38.83
TXN-0000433,ST-OTT-001,Eastern,Y,Debit,3,2,29.35
TXN-0000434,ST-OTT-001,Eastern,Y,Credit,6,4,33.89
TXN-0000435,ST-OTT-001,Eastern,Y,Debit,3,2,35.57
TXN-0000436,ST-OTT-001,Eastern,Y,Debit,5,4,45.29
TXN-0000437,ST-OTT-001,Eastern,Y,Credit,6,3,73.23
TXN-0000438,ST-OTT-001,Eastern,Y,Credit,8,4,56.11
TXN-0000439,ST-OTT-001,Eastern,Y,Credit,1,1,15.15
TXN-0000440,ST-OTT-001,Eastern,Y,Mobile,4,2,35.12
TXN-0000441,ST-OTT-001,Eastern,N,Mobile,4,3,25.15
TXN-0000442,ST-OTT-001,Eastern,Y,Credit,5,2,23.63
TXN-0000443,ST-OTT-001,Eastern,Y,Mobile,9,5,93.49
TXN-0000444,ST-OTT-001,Eastern,N,Credit,9,4,97.91
TXN-0000445,ST-OTT-001,Eastern,Y,Debit,4,2,64.61
TXN-0000446,ST-OTT-001,Eastern,Y,Debit,2,2,16.49
TXN-0000447,ST-OTT-001,Eastern,N,Cash,8,4,100.38
TXN-0000448,ST-OTT-001,Eastern,Y,Debit,8,4,89.11
TXN-0000449,ST-OTT-002,Eastern,Y,Debit,4,4,36.26
TXN-0000450,ST-OTT-002,Eastern,Y,Debit,2,2,22.86
TXN-0000451,ST-OTT-002,Eastern,N,Cash,6,4,55.30
TXN-0000452,ST-OTT-002,Eastern,Y,Credit,5,3,27.56
TXN-0000453,ST-OTT-002,Eastern,Y,Credit,4,4,57.55
TXN-0000454,ST-OTT-002,Eastern,N,Credit,3,2,17.91
TXN-0000455,ST-OTT-002,Eastern,Y,Debit,5,2,73.78
TXN-0000456,ST-OTT-002,Eastern,Y,Credit,9,6,114.28
TXN-0000457,ST-OTT-002,Eastern,Y,Debit,4,2,51.03
TXN-0000458,ST-OTT-002,Eastern,Y,Mobile,1,1,3.30
TXN-0000459,ST-OTT-002,Eastern,N,Debit,7,4,35.64
TXN-0000460,ST-OTT-002,Eastern,Y,Debit,2,2,6.54
TXN-0000461,ST-OTT-002,Eastern,Y,Credit,5,4,44.50
TXN-0000462,ST-CAL-001,Western,N,Debit,4,2,38.18
TXN-0000463,ST-CAL-001,Western,Y,Debit,1,1,3.25
TXN-0000464,ST-CAL-001,Western,Y,Cash,11,7,83.81
TXN-0000465,ST-CAL-001,Western,Y,Debit,6,3,66.32
TXN-0000466,ST-CAL-001,Western,N,Cash,5,4,43.27
TXN-0000467,ST-CAL-001,Western,Y,Credit,2,1,15.46
TXN-0000468,ST-CAL-001,Western,Y,Credit,12,5,130.87
TXN-0000469,ST-CAL-001,Western,N,Debit,8,5,36.01
TXN-0000470,ST-CAL-001,Western,Y,Debit,3,2,8.47
TXN-0000471,ST-CAL-001,Western,Y,Debit,7,3,45.18
TXN-0000472,ST-CAL-001,Western,Y,Debit,2,2,30.06
TXN-0000473,ST-CAL-001,Western,Y,Debit,5,4,49.16
TXN-0000474,ST-CAL-001,Western,Y,Debit,7,5,54.31
TXN-0000475,ST-CAL-001,Western,N,Debit,2,2,13.74
TXN-0000476,ST-CAL-001,Western,N,Debit,7,5,79.89
TXN-0000477,ST-EDM-001,Western,Y,Debit,3,2,40.45
TXN-0000478,ST-EDM-001,Western,Y,Mobile,4,2,33.60
TXN-0000479,ST-EDM-001,Western,Y,Credit,3,2,22.86
TXN-0000480,ST-EDM-001,Western,Y,Mobile,6,3,48.18
TXN-0000481,ST-EDM-001,Western,Y,Credit,3,2,20.19
TXN-0000482,ST-EDM-001,Western,Y,Debit,5,3,40.31
TXN-0000483,ST-EDM-001,Western,N,Cash,3,2,35.96
TXN-0000484,ST-EDM-001,Western,N,Credit,4,3,57.69
TXN-0000485,ST-EDM-001,Western,N,Credit,2,2,8.03
TXN-0000486,ST-EDM-001,Western,Y,Mobile,3,2,15.11
TXN-0000487,ST-EDM-001,Western,N,Debit,7,5,79.77
TXN-0000488,ST-EDM-001,Western,Y,Credit,7,4,69.57
TXN-0000489,ST-EDM-001,Western,Y,Cash,6,3,49.41
TXN-0000490,ST-EDM-001,Western,Y,Debit,8,4,66.03
TXN-0000491,ST-TOR-001,Central,Y,Debit,5,2,17.32
TXN-0000492,ST-TOR-001,Central,Y,Credit,3,3,29.25
TXN-0000493,ST-TOR-001,Central,Y,Credit,4,3,21.54
TXN-0000494,ST-TOR-001,Central,Y,Mobile,2,2,25.43
TXN-0000495,ST-TOR-001,Central,Y,Credit,2,2,6.84
TXN-0000496,ST-TOR-001,Central,N,Credit,4,3,38.31
TXN-0000497,ST-TOR-001,Central,N,Credit,7,4,81.29
TXN-0000498,ST-TOR-001,Central,N,Credit,4,3,36.35
TXN-0000499,ST-TOR-001,Central,Y,Mobile,7,5,56.48
TXN-0000500,ST-TOR-001,Central,N,Credit,5,2,50.61
TXN-0000501,ST-TOR-001,Central,Y,Cash,5,3,55.11
TXN-0000502,ST-TOR-001,Central,Y,Credit,3,1,44.76
TXN-0000503,ST-TOR-001,Central,Y,Mobile,10,5,68.74
TXN-0000504,ST-TOR-001,Central,Y,Credit,4,1,22.56
TXN-0000505,ST-TOR-001,Central,Y,Credit,7,4,59.92
TXN-0000506,ST-TOR-002,Central,Y,Credit,2,2,32.93
TXN-0000507,ST-TOR-002,Central,N,Credit,4,2,52.13
TXN-0000508,ST-TOR-002,Central,N,Credit,8,4,75.00
TXN-0000509,ST-TOR-002,Central,N,Cash,2,2,8.40
TXN-0000510,ST-TOR-002,Central,N,Credit,3,2,18.17
TXN-0000511,ST-TOR-002,Central,Y,Debit,8,5,60.32
TXN-0000512,ST-TOR-002,Central,Y,Credit,6,4,57.00
TXN-0000513,ST-TOR-002,Central,Y,Mobile,6,3,72.85
TXN-0000514,ST-TOR-002,Central,Y,Debit,2,2,23.20
TXN-0000515,ST-TOR-002,Central,Y,Cash,9,7,70.80
TXN-0000516,ST-TOR-002,Central,Y,Cash,1,1,6.45
TXN-0000517,ST-TOR-002,Central,Y,Debit,1,1,17.64
TXN-0000518,ST-TOR-002,Central,N,Credit,2,1,6.76
TXN-0000519,ST-TOR-002,Central,Y,Credit,1,1,12.50
TXN-0000520,ST-TOR-002,Central,N,Credit,7,5,58.94
TXN-0000521,ST-SCA-001,Central,Y,Debit,4,3,37.29
TXN-0000522,ST-SCA-001,Central,Y,Credit,5,3,52.70
TXN-0000523,ST-SCA-001,Central,Y,Credit,4,4,25.85
TXN-0000524,ST-SCA-001,Central,Y,Debit,3,3,32.94
TXN-0000525,ST-SCA-001,Central,Y,Cash,7,4,41.24
TXN-0000526,ST-SCA-001,Central,Y,Credit,1,1,5.06
TXN-0000527,ST-SCA-001,Central,N,Debit,8,5,51.55
TXN-0000528,ST-SCA-001,Central,Y,Credit,1,1,10.74
TXN-0000529,ST-SCA-001,Central,Y,Debit,3,2,15.92
TXN-0000530,ST-SCA-001,Central,N,Debit,7,3,77.98
TXN-0000531,ST-SCA-001,Central,N,Credit,9,6,81.90
TXN-0000532,ST-MIS-001,Central,N,Debit,8,4,88.27
TXN-0000533,ST-MIS-001,Central,Y,Debit,3,2,23.85
TXN-0000534,ST-MIS-001,Central,Y,Credit,7,4,32.36
TXN-0000535,ST-MIS-001,Central,N,Debit,4,3,27.57
TXN-0000536,ST-MIS-001,Central,Y,Debit,4,3,21.65
TXN-0000537,ST-MIS-001,Central,Y,Mobile,2,2,23.06
TXN-0000538,ST-MIS-001,Central,N,Debit,2,1,21.00
TXN-0000539,ST-MIS-001,Central,Y,Debit,1,1,3.28
TXN-0000540,ST-MIS-001,Central,Y,Credit,2,2,18.36
TXN-0000541,ST-MIS-001,Central,N,Cash,2,2,28.58
TXN-0000542,ST-MIS-001,Central,Y,Debit,1,1,2.26
TXN-0000543,ST-MIS-001,Central,N,Credit,3,2,38.55
TXN-0000544,ST-MIS-001,Central,Y,Cash,5,2,49.95
TXN-0000545,ST-MIS-001,Central,N,Credit,4,3,27.86
TXN-0000546,ST-MIS-001,Central,Y,Credit,1,1,11.08
TXN-0000547,ST-MIS-001,Central,Y,Credit,3,3,36.05
TXN-0000548,ST-MIS-001,Central,Y,Credit,3,3,16.96
TXN-0000549,ST-BRA-001,Central,Y,Debit,4,3,40.65
TXN-0000550,ST-BRA-001,Central,Y,Debit,5,2,25.60
TXN-0000551,ST-BRA-001,Central,N,Debit,1,1,2.22
TXN-0000552,ST-BRA-001,Central,Y,Credit,2,2,12.20
TXN-0000553,ST-BRA-001,Central,N,Debit,4,3,22.68
TXN-0000554,ST-BRA-001,Central,Y,Debit,6,4,27.68
TXN-0000555,ST-BRA-001,Central,Y,Credit,8,5,53.35
TXN-0000556,ST-BRA-001,Central,Y,Debit,3,3,31.34
TXN-0000557,ST-BRA-001,Central,N,Credit,8,5,90.24
TXN-0000558,ST-BRA-001,Central,N,Debit,4,4,34.15
TXN-0000559,ST-BRA-001,Central,Y,Cash,5,5,38.71
TXN-0000560,ST-HAM-001,Central,Y,Debit,3,2,48.19
TXN-0000561,ST-HAM-001,Central,N,Credit,2,1,23.00
TXN-0000562,ST-HAM-001,Central,Y,Credit,5,4,32.46
TXN-0000563,ST-HAM-001,Central,Y,Credit,5,2,14.40
TXN-0000564,ST-HAM-001,Central,Y,Cash,2,1,32.24
TXN-0000565,ST-HAM-001,Central,N,Debit,4,3,42.79
TXN-0000566,ST-HAM-001,Central,Y,Debit,5,2,37.46
TXN-0000567,ST-HAM-001,Central,Y,Debit,14,7,106.83
TXN-0000568,ST-KIT-001,Central,N,Debit,4,2,29.27
TXN-0000569,ST-KIT-001,Central,Y,Cash,2,2,21.27
TXN-0000570,ST-KIT-001,Central,Y,Debit,1,1,10.81
TXN-0000571,ST-KIT-001,Central,Y,Debit,3,2,25.40
TXN-0000572,ST-KIT-001,Central,Y,Debit,5,4,59.23
TXN-0000573,ST-KIT-001,Central,N,Debit,2,1,10.58
TXN-0000574,ST-KIT-001,Central,N,Credit,5,3,28.76
TXN-0000575,ST-KIT-001,Central,N,Debit,4,3,17.49
TXN-0000576,ST-LON-001,Central,Y,Credit,7,4,81.53
TXN-0000577,ST-LON-001,Central,Y,Credit,2,2,7.70
TXN-0000578,ST-LON-001,Central,Y,Debit,4,2,38.61
TXN-0000579,ST-LON-001,Central,Y,Debit,4,3,35.23
TXN-0000580,ST-LON-001,Central,Y,Debit,6,4,82.42
TXN-0000581,ST-LON-001,Central,Y,Debit,2,2,7.54
TXN-0000582,ST-LON-001,Central,Y,Debit,8,4,82.25
TXN-0000583,ST-LON-001,Central,Y,Cash,1,1,16.90
TXN-0000584,ST-LON-001,Central,Y,Debit,5,2,55.45
TXN-0000585,ST-LON-001,Central,Y,Debit,4,4,34.43
TXN-0000586,ST-LON-001,Central,Y,Mobile,5,4,31.01
TXN-0000587,ST-LON-001,Central,Y,Credit,5,4,52.01
TXN-0000588,ST-OTT-001,Eastern,Y,Credit,7,5,50.96
TXN-0000589,ST-OTT-001,Eastern,N,Debit,2,2,28.14
TXN-0000590,ST-OTT-001,Eastern,Y,Mobile,1,1,2.54
TXN-0000591,ST-OTT-001,Eastern,N,Debit,4,3,37.66
TXN-0000592,ST-OTT-001,Eastern,Y,Debit,3,3,30.83
TXN-0000593,ST-OTT-001,Eastern,Y,Credit,1,1,5.30
TXN-0000594,ST-OTT-001,Eastern,N,Mobile,9,6,79.56
TXN-0000595,ST-OTT-001,Eastern,Y,Debit,5,3,75.09
TXN-0000596,ST-OTT-001,Eastern,Y,Cash,3,2,42.34
TXN-0000597,ST-OTT-001,Eastern,N,Credit,5,4,60.85
TXN-0000598,ST-OTT-001,Eastern,Y,Credit,5,3,39.27
TXN-0000599,ST-OTT-001,Eastern,Y,Debit,6,4,49.69
TXN-0000600,ST-OTT-001,Eastern,Y,Credit,3,2,13.11
TXN-0000601,ST-OTT-001,Eastern,N,Debit,6,4,59.50
TXN-0000602,ST-OTT-001,Eastern,Y,Mobile,3,3,23.50
TXN-0000603,ST-OTT-002,Eastern,Y,Cash,7,4,79.83
TXN-0000604,ST-OTT-002,Eastern,Y,Credit,7,4,57.56
TXN-0000605,ST-OTT-002,Eastern,N,Mobile,5,3,28.96
TXN-0000606,ST-OTT-002,Eastern,Y,Credit,2,1,10.84
TXN-0000607,ST-OTT-002,Eastern,Y,Credit,4,3,24.60
TXN-0000608,ST-OTT-002,Eastern,Y,Mobile,7,5,55.14
TXN-0000609,ST-OTT-002,Eastern,N,Debit,6,3,57.61
TXN-0000610,ST-OTT-002,Eastern,Y,Mobile,8,3,66.38
TXN-0000611,ST-OTT-002,Eastern,Y,Debit,2,1,6.62
TXN-0000612,ST-OTT-002,Eastern,Y,Cash,6,3,69.17
TXN-0000613,ST-OTT-002,Eastern,N,Credit,3,2,17.89
TXN-0000614,ST-CAL-001,Western,Y,Debit,3,3,31.96
TXN-0000615,ST-CAL-001,Western,N,Debit,3,2,34.01
TXN-0000616,ST-CAL-001,Western,Y,Debit,6,3,29.41
TXN-0000617,ST-CAL-001,Western,N,Credit,7,3,77.42
TXN-0000618,ST-CAL-001,Western,Y,Debit,5,2,21.75
TXN-0000619,ST-CAL-001,Western,N,Debit,4,1,70.20
TXN-0000620,ST-CAL-001,Western,Y,Credit,3,2,17.79
TXN-0000621,ST-CAL-001,Western,N,Debit,9,4,91.94
TXN-0000622,ST-CAL-001,Western,Y,Credit,10,6,90.96
TXN-0000623,ST-CAL-001,Western,Y,Debit,1,1,6.32
TXN-0000624,ST-CAL-001,Western,Y,Credit,2,2,7.74
TXN-0000625,ST-CAL-001,Western,Y,Credit,2,1,6.74
TXN-0000626,ST-EDM-001,Western,Y,Mobile,2,1,25.80
TXN-0000627,ST-EDM-001,Western,Y,Credit,4,4,33.92
TXN-0000628,ST-EDM-001,Western,Y,Debit,1,1,3.16
TXN-0000629,ST-EDM-001,Western,Y,Debit,2,2,28.47
TXN-0000630,ST-EDM-001,Western,N,Credit,7,3,56.69
TXN-0000631,ST-EDM-001,Western,Y,Cash,8,6,74.04
TXN-0000632,ST-EDM-001,Western,Y,Credit,5,3,24.58
TXN-0000633,ST-EDM-001,Western,Y,Debit,2,2,24.87
TXN-0000634,ST-EDM-001,Western,N,Credit,4,4,26.13
TXN-0000635,ST-EDM-001,Western,N,Credit,2,1,17.74
TXN-0000636,ST-EDM-001,Western,N,Credit,8,6,61.12
TXN-0000637,ST-EDM-001,Western,Y,Debit,2,1,10.42
TXN-0000638,ST-EDM-001,Western,Y,Debit,3,2,25.31
TXN-0000639,ST-TOR-001,Central,Y,Credit,8,4,79.86
TXN-0000640,ST-TOR-001,Central,N,Credit,5,2,73.11
TXN-0000641,ST-TOR-001,Central,Y,Debit,3,2,23.35
TXN-0000642,ST-TOR-001,Central,Y,Debit,6,4,52.03
TXN-0000643,ST-TOR-001,Central,N,Credit,8,5,54.15
TXN-0000644,ST-TOR-001,Central,N,Credit,3,2,7.40
TXN-0000645,ST-TOR-001,Central,Y,Debit,2,2,18.41
TXN-0000646,ST-TOR-001,Central,Y,Credit,2,2,9.72
TXN-0000647,ST-TOR-001,Central,Y,Debit,6,4,37.14
TXN-0000648,ST-TOR-001,Central,N,Cash,4,4,34.65
TXN-0000649,ST-TOR-001,Central,Y,Credit,4,3,38.27
TXN-0000650,ST-TOR-001,Central,Y,Credit,3,2,43.58
TXN-0000651,ST-TOR-001,Central,Y,Debit,2,1,22.66
TXN-0000652,ST-TOR-001,Central,Y,Cash,2,2,19.98
TXN-0000653,ST-TOR-001,Central,Y,Credit,3,3,30.69
TXN-0000654,ST-TOR-001,Central,Y,Credit,2,2,5.42
TXN-0000655,ST-TOR-002,Central,Y,Debit,2,1,21.06
TXN-0000656,ST-TOR-002,Central,Y,Mobile,3,3,38.64
TXN-0000657,ST-TOR-002,Central,Y,Debit,8,6,66.72
TXN-0000658,ST-TOR-002,Central,N,Credit,4,2,40.50
TXN-0000659,ST-TOR-002,Central,Y,Debit,2,1,10.60
TXN-0000660,ST-TOR-002,Central,Y,Credit,5,2,33.91
TXN-0000661,ST-TOR-002,Central,Y,Mobile,8,4,68.68
TXN-0000662,ST-TOR-002,Central,Y,Debit,3,2,32.67
TXN-0000663,ST-TOR-002,Central,Y,Credit,1,1,7.08
TXN-0000664,ST-SCA-001,Central,Y,Mobile,4,3,25.76
TXN-0000665,ST-SCA-001,Central,Y,Credit,4,3,56.25
TXN-0000666,ST-SCA-001,Central,Y,Debit,7,4,57.52
TXN-0000667,ST-SCA-001,Central,N,Debit,3,2,31.87
TXN-0000668,ST-SCA-001,Central,Y,Debit,4,3,32.17
TXN-0000669,ST-SCA-001,Central,Y,Debit,1,1,2.21
TXN-0000670,ST-MIS-001,Central,Y,Credit,4,3,41.83
TXN-0000671,ST-MIS-001,Central,N,Debit,8,4,86.11
TXN-0000672,ST-MIS-001,Central,Y,Credit,3,2,9.76
TXN-0000673,ST-MIS-001,Central,Y,Debit,2,2,34.36
TXN-0000674,ST-MIS-001,Central,Y,Credit,1,1,16.07
TXN-0000675,ST-MIS-001,Central,Y,Debit,4,3,30.82
TXN-0000676,ST-MIS-001,Central,Y,Cash,4,3,24.99
TXN-0000677,ST-MIS-001,Central,Y,Debit,1,1,3.43
TXN-0000678,ST-MIS-001,Central,Y,Credit,2,1,34.54
TXN-0000679,ST-MIS-001,Central,N,Debit,2,2,16.25
TXN-0000680,ST-MIS-001,Central,Y,Debit,2,2,28.39
TXN-0000681,ST-BRA-001,Central,N,Debit,7,4,77.86
TXN-0000682,ST-BRA-001,Central,Y,Debit,7,5,65.66
TXN-0000683,ST-BRA-001,Central,Y,Cash,5,4,49.54
TXN-0000684,ST-BRA-001,Central,Y,Debit,4,3,36.43
TXN-0000685,ST-BRA-001,Central,Y,Cash,8,5,30.84
TXN-0000686,ST-BRA-001,Central,Y,Mobile,3,2,30.04
TXN-0000687,ST-BRA-001,Central,Y,Cash,5,3,30.62
TXN-0000688,ST-BRA-001,Central,Y,Debit,6,4,67.21
TXN-0000689,ST-HAM-001,Central,Y,Debit,6,4,84.52
TXN-0000690,ST-HAM-001,Central,N,Cash,7,5,71.51
TXN-0000691,ST-HAM-001,Central,N,Credit,6,4,67.50
TXN-0000692,ST-HAM-001,Central,Y,Cash,4,2,37.69
TXN-0000693,ST-HAM-001,Central,N,Debit,3,2,22.48
TXN-0000694,ST-HAM-001,Central,N,Mobile,11,7,70.78
TXN-0000695,ST-HAM-001,Central,Y,Debit,2,2,13.62
TXN-0000696,ST-KIT-001,Central,Y,Debit,5,4,47.02
TXN-0000697,ST-KIT-001,Central,Y,Debit,2,2,17.96
TXN-0000698,ST-KIT-001,Central,Y,Cash,3,3,31.21
TXN-0000699,ST-KIT-001,Central,Y,Debit,1,1,14.75
TXN-0000700,ST-KIT-001,Central,Y,Credit,2,2,16.15
TXN-0000701,ST-KIT-001,Central,N,Debit,2,1,12.66
TXN-0000702,ST-KIT-001,Central,Y,Cash,5,3,46.41
TXN-0000703,ST-KIT-001,Central,N,Credit,2,2,28.62
TXN-0000704,ST-KIT-001,Central,Y,Credit,2,2,10.13
TXN-0000705,ST-KIT-001,Central,N,Credit,1,1,14.80
TXN-0000706,ST-KIT-001,Central,Y,Credit,4,2,7.84
TXN-0000707,ST-KIT-001,Central,N,Mobile,3,3,31.08
TXN-0000708,ST-KIT-001,Central,Y,Mobile,7,5,68.37
TXN-0000709,ST-LON-001,Central,Y,Credit,2,1,11.18
TXN-0000710,ST-LON-001,Central,N,Credit,4,2,32.78
TXN-0000711,ST-LON-001,Central,N,Credit,4,1,70.28
TXN-0000712,ST-LON-001,Central,N,Debit,10,5,131.15
TXN-0000713,ST-LON-001,Central,Y,Debit,3,2,41.91
TXN-0000714,ST-LON-001,Central,Y,Cash,2,2,24.42
TXN-0000715,ST-LON-001,Central,Y,Debit,6,3,91.40
TXN-0000716,ST-LON-001,Central,N,Credit,2,1,4.44
TXN-0000717,ST-LON-001,Central,Y,Mobile,5,3,46.84
TXN-0000718,ST-LON-001,Central,Y,Credit,1,1,13.30
TXN-0000719,ST-LON-001,Central,N,Mobile,9,5,95.12
TXN-0000720,ST-OTT-001,Eastern,Y,Credit,7,5,96.95
TXN-0000721,ST-OTT-001,Eastern,N,Mobile,4,2,45.28
TXN-0000722,ST-OTT-001,Eastern,Y,Debit,3,3,19.10
TXN-0000723,ST-OTT-001,Eastern,Y,Credit,5,3,67.77
TXN-0000724,ST-OTT-001,Eastern,Y,Credit,8,4,51.21
TXN-0000725,ST-OTT-002,Eastern,Y,Debit,7,4,56.31
TXN-0000726,ST-OTT-002,Eastern,N,Credit,2,1,14.56
TXN-0000727,ST-OTT-002,Eastern,N,Credit,6,4,39.42
TXN-0000728,ST-OTT-002,Eastern,N,Credit,3,3,29.63
TXN-0000729,ST-OTT-002,Eastern,Y,Debit,3,2,7.35
TXN-0000730,ST-OTT-002,Eastern,Y,Cash,6,3,91.21
TXN-0000731,ST-OTT-002,Eastern,Y,Cash,2,1,10.62
TXN-0000732,ST-OTT-002,Eastern,Y,Credit,3,2,24.17
TXN-0000733,ST-OTT-002,Eastern,N,Credit,1,1,14.50
TXN-0000734,ST-OTT-002,Eastern,N,Debit,2,2,23.98
TXN-0000735,ST-OTT-002,Eastern,N,Credit,5,4,51.89
TXN-0000736,ST-OTT-002,Eastern,Y,Debit,6,5,51.15
TXN-0000737,ST-OTT-002,Eastern,Y,Debit,1,1,4.42
TXN-0000738,ST-CAL-001,Western,N,Credit,4,2,32.58
TXN-0000739,ST-CAL-001,Western,Y,Cash,12,6,114.08
TXN-0000740,ST-CAL-001,Western,Y,Mobile,3,2,18.01
TXN-0000741,ST-CAL-001,Western,N,Cash,5,3,42.18
TXN-0000742,ST-CAL-001,Western,N,Credit,4,3,27.58
TXN-0000743,ST-CAL-001,Western,N,Debit,8,4,78.64
TXN-0000744,ST-CAL-001,Western,Y,Credit,9,4,75.67
TXN-0000745,ST-EDM-001,Western,Y,Credit,8,4,103.99
TXN-0000746,ST-EDM-001,Western,N,Mobile,1,1,1.93
TXN-0000747,ST-EDM-001,Western,Y,Credit,8,5,95.73
TXN-0000748,ST-EDM-001,Western,Y,Debit,7,4,44.08
TXN-0000749,ST-EDM-001,Western,Y,Mobile,3,2,17.12
TXN-0000750,ST-EDM-001,Western,Y,Debit,6,4,48.65
TXN-0000751,ST-EDM-001,Western,Y,Mobile,1,1,16.88
TXN-0000752,ST-EDM-001,Western,Y,Debit,4,3,43.52
TXN-0000753,ST-EDM-001,Western,N,Credit,2,2,18.32
TXN-0000754,ST-EDM-001,Western,Y,Credit,2,2,5.59
TXN-0000755,ST-EDM-001,Western,N,Debit,5,3,54.31
TXN-0000756,ST-EDM-001,Western,N,Debit,4,3,41.87
TXN-0000757,ST-EDM-001,Western,Y,Debit,6,5,54.32
TXN-0000758,ST-TOR-001,Central,Y,Debit,8,3,38.10
TXN-0000759,ST-TOR-001,Central,Y,Debit,6,4,52.88
TXN-0000760,ST-TOR-001,Central,N,Debit,8,5,55.86
TXN-0000761,ST-TOR-001,Central,Y,Credit,4,2,59.55
TXN-0000762,ST-TOR-001,Central,Y,Credit,6,3,56.62
TXN-0000763,ST-TOR-001,Central,N,Debit,7,5,37.70
TXN-0000764,ST-TOR-001,Central,Y,Debit,3,1,10.32
TXN-0000765,ST-TOR-001,Central,Y,Cash,4,2,51.48
TXN-0000766,ST-TOR-001,Central,Y,Debit,2,2,18.13
TXN-0000767,ST-TOR-001,Central,Y,Debit,6,2,22.35
TXN-0000768,ST-TOR-001,Central,N,Credit,3,2,24.32
TXN-0000769,ST-TOR-001,Central,Y,Credit,5,3,39.06
TXN-0000770,ST-TOR-001,Central,Y,Credit,3,3,26.92
TXN-0000771,ST-TOR-001,Central,Y,Credit,4,4,41.30
TXN-0000772,ST-TOR-001,Central,Y,Debit,4,3,35.86
TXN-0000773,ST-TOR-001,Central,Y,Debit,1,1,11.16
TXN-0000774,ST-TOR-002,Central,Y,Mobile,4,3,32.62
TXN-0000775,ST-TOR-002,Central,Y,Credit,11,4,81.51
TXN-0000776,ST-TOR-002,Central,Y,Cash,6,5,60.65
TXN-0000777,ST-TOR-002,Central,Y,Credit,3,2,37.98
TXN-0000778,ST-TOR-002,Central,Y,Debit,3,3,28.24
TXN-0000779,ST-TOR-002,Central,Y,Debit,1,1,11.39
TXN-0000780,ST-TOR-002,Central,Y,Mobile,2,2,18.90
TXN-0000781,ST-TOR-002,Central,Y,Credit,3,2,10.83
TXN-0000782,ST-TOR-002,Central,Y,Cash,5,2,41.61
TXN-0000783,ST-TOR-002,Central,Y,Mobile,6,5,64.48
TXN-0000784,ST-TOR-002,Central,N,Debit,4,2,45.98
TXN-0000785,ST-TOR-002,Central,Y,Mobile,10,5,65.35
TXN-0000786,ST-SCA-001,Central,Y,Credit,3,2,28.90
TXN-0000787,ST-SCA-001,Central,N,Credit,7,3,86.67
TXN-0000788,ST-SCA-001,Central,Y,Debit,5,3,47.44
TXN-0000789,ST-SCA-001,Central,Y,Mobile,5,4,24.60
TXN-0000790,ST-SCA-001,Central,Y,Credit,4,3,40.27
TXN-0000791,ST-SCA-001,Central,N,Credit,5,4,54.41
TXN-0000792,ST-SCA-001,Central,Y,Debit,6,3,64.37
TXN-0000793,ST-SCA-001,Central,Y,Credit,6,3,25.85
TXN-0000794,ST-SCA-001,Central,N,Credit,4,3,21.50
